banks,window,variant,pattern,size,twotc,seed,completion
1,10d,case_only,Uniform,200,20%,8,36.70812869339108
1,10d,case_only,Uniform,200,20%,9,40.42987844680023
1,10d,case_only,Uniform,200,30%,0,42.19671389255527
1,10d,case_only,Uniform,200,30%,1,40.68798190234573
1,10d,case_only,Uniform,200,30%,2,41.05594361407949
1,10d,case_only,Uniform,200,30%,3,39.80805971992073
1,10d,case_only,Uniform,200,30%,4,39.09384239204976
1,10d,case_only,Uniform,200,30%,5,40.6156029880903
1,10d,case_only,Uniform,200,30%,6,41.1318960005079
1,10d,case_only,Uniform,200,30%,7,41.58115733805883
1,10d,case_only,Uniform,200,30%,8,40.17999160110152
1,10d,case_only,Uniform,200,30%,9,41.90202416707514
1,10d,case_only,Uniform,300,10%,0,39.87364300685567
1,10d,case_only,Uniform,300,10%,1,40.15791088114011
1,10d,case_only,Uniform,300,10%,2,40.289636956135
1,10d,case_only,Uniform,300,10%,3,43.11406715532158
1,10d,case_only,Uniform,300,10%,4,42.76073011579491
1,10d,case_only,Uniform,300,10%,5,43.06078520430838
1,10d,case_only,Uniform,300,10%,6,41.08968147454113
1,10d,case_only,Uniform,300,10%,7,40.11649151056879
1,10d,case_only,Uniform,300,10%,8,38.97745884297575
1,10d,case_only,Uniform,300,10%,9,42.50307807529027
1,10d,case_only,Uniform,300,20%,0,38.87940999523173
1,10d,case_only,Uniform,300,20%,1,41.40954136845654
1,10d,case_only,Uniform,300,20%,2,39.261717315302526
1,10d,case_only,Uniform,300,20%,3,43.59406132654908
1,10d,case_only,Uniform,300,20%,4,41.736333170978064
1,10d,case_only,Uniform,300,20%,5,40.699814982272834
1,10d,case_only,Uniform,300,20%,6,42.29610833054427
1,10d,case_only,Uniform,300,20%,7,42.469671965745626
1,10d,case_only,Uniform,300,20%,8,41.970411967744106
1,10d,case_only,Uniform,300,20%,9,41.03821220670113
1,10d,case_only,Uniform,300,30%,0,39.70498926538253
1,10d,case_only,Uniform,300,30%,1,40.060152726630925
1,10d,case_only,Uniform,300,30%,2,38.395069312956636
1,10d,case_only,Uniform,300,30%,3,40.735956959372565
1,10d,case_only,Uniform,300,30%,4,40.85402272002761
1,10d,case_only,Uniform,300,30%,5,41.28457353364197
1,10d,case_only,Uniform,300,30%,6,37.29400397097954
1,10d,case_only,Uniform,300,30%,7,41.63600993307837
1,10d,case_only,Uniform,300,30%,8,41.210870011025165
1,10d,case_only,Uniform,300,30%,9,41.660093153759234
1,10d,case_only,Uniform,400,10%,0,38.34309749200237
1,10d,case_only,Uniform,400,10%,1,40.716707563172335
1,10d,case_only,Uniform,400,10%,2,40.95669365866094
1,10d,case_only,Uniform,400,10%,3,40.52675387097447
1,10d,case_only,Uniform,400,10%,4,40.37027301530676
1,10d,case_only,Uniform,400,10%,5,40.77750034957245
1,10d,case_only,Uniform,400,10%,6,39.66661477169438
1,10d,case_only,Uniform,400,10%,7,40.37131973657143
1,10d,case_only,Uniform,400,10%,8,39.632867032473634
1,10d,case_only,Uniform,400,10%,9,43.51869422655981
1,10d,case_only,Uniform,400,20%,0,40.55360180942541
1,10d,case_only,Uniform,400,20%,1,41.374306525618735
1,10d,case_only,Uniform,400,20%,2,41.2898992916989
1,10d,case_only,Uniform,400,20%,3,39.17698407669795
1,10d,case_only,Uniform,400,20%,4,41.01036485877753
1,10d,case_only,Uniform,400,20%,5,43.495376559607145
1,10d,case_only,Uniform,400,20%,6,39.255578023693936
1,10d,case_only,Uniform,400,20%,7,41.14003802818241
1,10d,case_only,Uniform,400,20%,8,40.34395377358679
1,10d,case_only,Uniform,400,20%,9,38.54658145813022
1,10d,case_only,Uniform,400,30%,0,41.1666353116913
1,10d,case_only,Uniform,400,30%,1,43.62134283448146
1,10d,case_only,Uniform,400,30%,2,43.40751158884373
1,10d,case_only,Uniform,400,30%,3,40.84435544730631
1,10d,case_only,Uniform,400,30%,4,38.60523474780267
1,10d,case_only,Uniform,400,30%,5,38.4407835384866
1,10d,case_only,Uniform,400,30%,6,40.578657480529024
1,10d,case_only,Uniform,400,30%,7,39.84541702190585
1,10d,case_only,Uniform,400,30%,8,39.72721196644315
1,10d,case_only,Uniform,400,30%,9,41.26024637210451
1,10d,dap_only,Uniform,200,10%,0,43.58248630537995
1,10d,dap_only,Uniform,200,10%,1,40.81312941061068
1,10d,dap_only,Uniform,200,10%,2,40.46527084377282
1,10d,dap_only,Uniform,200,10%,3,42.52950566738187
1,10d,dap_only,Uniform,200,10%,4,38.80068651630599
1,10d,dap_only,Uniform,200,10%,5,38.575008458640625
1,10d,dap_only,Uniform,200,10%,6,42.59392939720745
1,10d,dap_only,Uniform,200,10%,7,42.16146706766178
1,10d,dap_only,Uniform,200,10%,8,41.407599802157506
1,10d,dap_only,Uniform,200,10%,9,41.61452840602675
1,10d,dap_only,Uniform,200,20%,0,42.7118082094891
1,10d,dap_only,Uniform,200,20%,1,44.824051274795444
1,10d,dap_only,Uniform,200,20%,2,44.52460667968024
1,10d,dap_only,Uniform,200,20%,3,42.47592853828529
1,10d,dap_only,Uniform,200,20%,4,41.54556552178204
1,10d,dap_only,Uniform,200,20%,5,43.792701367419674
1,10d,dap_only,Uniform,200,20%,6,40.215295940799656
1,10d,dap_only,Uniform,200,20%,7,44.97581681751588
1,10d,dap_only,Uniform,200,20%,8,44.210463895736154
1,10d,dap_only,Uniform,200,20%,9,40.37801005924785
1,10d,dap_only,Uniform,200,30%,0,42.53022166839682
1,10d,dap_only,Uniform,200,30%,1,42.49870260491011
1,10d,dap_only,Uniform,200,30%,2,41.449144454335055
1,10d,dap_only,Uniform,200,30%,3,41.562424075827636
1,10d,dap_only,Uniform,200,30%,4,40.92473210373742
1,10d,dap_only,Uniform,200,30%,5,40.86316457877236
1,10d,dap_only,Uniform,200,30%,6,39.54222905488508
1,10d,dap_only,Uniform,200,30%,7,41.363438148868326
1,10d,dap_only,Uniform,200,30%,8,41.0084780884321
1,10d,dap_only,Uniform,200,30%,9,43.632767569887974
1,10d,dap_only,Uniform,300,10%,0,40.68689110291505
1,10d,dap_only,Uniform,300,10%,1,40.64039281620391
1,10d,dap_only,Uniform,300,10%,2,42.1010050384924
1,10d,dap_only,Uniform,300,10%,3,39.1008352529268
1,10d,dap_only,Uniform,300,10%,4,44.847134119921755
1,10d,dap_only,Uniform,300,10%,5,44.284199989010375
1,10d,dap_only,Uniform,300,10%,6,40.32383781514356
1,10d,dap_only,Uniform,300,10%,7,41.29457224924181
1,10d,dap_only,Uniform,300,10%,8,41.815659946813575
1,10d,dap_only,Uniform,300,10%,9,43.84382782629864
1,10d,dap_only,Uniform,300,20%,0,41.00415877510236
1,10d,dap_only,Uniform,300,20%,1,42.72180720116663
1,10d,dap_only,Uniform,300,20%,2,40.56456040382764
1,10d,dap_only,Uniform,300,20%,3,39.55044755338598
1,10d,dap_only,Uniform,300,20%,4,40.92560296917229
1,10d,dap_only,Uniform,300,20%,5,40.50120547334425
1,10d,dap_only,Uniform,300,20%,6,41.42224850724863
1,10d,dap_only,Uniform,300,20%,7,41.879751140525826
1,10d,dap_only,Uniform,300,20%,8,40.33785375533596
1,10d,dap_only,Uniform,300,20%,9,42.71624866841306
1,10d,dap_only,Uniform,300,30%,0,45.7797340556167
1,10d,dap_only,Uniform,300,30%,1,38.9623606270191
1,10d,dap_only,Uniform,300,30%,2,38.457731317369316
1,10d,dap_only,Uniform,300,30%,3,41.98446228197346
1,10d,dap_only,Uniform,300,30%,4,41.56971920560697
1,10d,dap_only,Uniform,300,30%,5,42.439396422352836
1,10d,dap_only,Uniform,300,30%,6,42.21001188909566
1,10d,dap_only,Uniform,300,30%,7,43.91334543095764
1,10d,dap_only,Uniform,300,30%,8,39.570399136732206
1,10d,dap_only,Uniform,300,30%,9,42.04134301487325
1,10d,dap_only,Uniform,400,10%,0,43.522063314908586
1,10d,dap_only,Uniform,400,10%,1,37.033113719036436
1,10d,dap_only,Uniform,400,10%,2,42.18708777631774
1,10d,dap_only,Uniform,400,10%,3,44.89399529087079
1,10d,dap_only,Uniform,400,10%,4,43.5112994685747
1,10d,dap_only,Uniform,400,10%,5,43.60078868184064
1,10d,dap_only,Uniform,400,10%,6,38.7656228593605
1,10d,dap_only,Uniform,400,10%,7,41.82830222630963
1,10d,dap_only,Uniform,400,10%,8,44.049208970151525
1,10d,dap_only,Uniform,400,10%,9,46.81214071896584
1,10d,dap_only,Uniform,400,20%,0,39.89155402510641
1,10d,dap_only,Uniform,400,20%,1,45.62859298409985
1,10d,dap_only,Uniform,400,20%,2,41.37183974875273
1,10d,dap_only,Uniform,400,20%,3,43.06189456233467
1,10d,dap_only,Uniform,400,20%,4,42.82540174342949
1,10d,dap_only,Uniform,400,20%,5,45.18764429700178
1,10d,dap_only,Uniform,400,20%,6,44.899487503507224
1,10d,dap_only,Uniform,400,20%,7,44.97781525239215
1,10d,dap_only,Uniform,400,20%,8,42.41384373030073
1,10d,dap_only,Uniform,400,20%,9,40.723421798852755
1,10d,dap_only,Uniform,400,30%,0,42.578290197231645
1,10d,dap_only,Uniform,400,30%,1,43.99709776585003
1,10d,dap_only,Uniform,400,30%,2,41.28425034884338
1,10d,dap_only,Uniform,400,30%,3,42.31569376141588
1,10d,dap_only,Uniform,400,30%,4,40.74399247498793
1,10d,dap_only,Uniform,400,30%,5,42.78956724967777
1,10d,dap_only,Uniform,400,30%,6,39.720068305978366
1,10d,dap_only,Uniform,400,30%,7,41.557725858292976
1,10d,dap_only,Uniform,400,30%,8,40.557303323742666
1,10d,dap_only,Uniform,400,30%,9,41.06686625503674
1,10d,fpr_only,Uniform,200,10%,0,37.996101397679155
1,10d,fpr_only,Uniform,200,10%,1,41.46930687569759
1,10d,fpr_only,Uniform,200,10%,2,38.00930780572454
1,10d,fpr_only,Uniform,200,10%,3,36.87601534573193
1,10d,fpr_only,Uniform,200,10%,4,39.196799914080735
1,10d,fpr_only,Uniform,200,10%,5,40.03941590621022
1,10d,fpr_only,Uniform,200,10%,6,38.77516774551509
1,10d,fpr_only,Uniform,200,10%,7,40.30905823345602
1,10d,fpr_only,Uniform,200,10%,8,38.68404301517814
1,10d,fpr_only,Uniform,200,10%,9,38.91962143429603
1,10d,fpr_only,Uniform,200,20%,0,39.464781853852
1,10d,fpr_only,Uniform,200,20%,1,39.72590653698626
1,10d,fpr_only,Uniform,200,20%,2,38.65230340605092
1,10d,fpr_only,Uniform,200,20%,3,39.39078633464518
1,10d,fpr_only,Uniform,200,20%,4,41.76534597401708
1,10d,fpr_only,Uniform,200,20%,5,38.88021240897127
1,10d,fpr_only,Uniform,200,20%,6,38.733412416352095
1,10d,fpr_only,Uniform,200,20%,7,37.08162487350981
1,10d,fpr_only,Uniform,200,20%,8,40.14501797332837
1,10d,fpr_only,Uniform,200,20%,9,39.95823705239398
1,10d,fpr_only,Uniform,200,30%,0,42.80648206808855
1,10d,fpr_only,Uniform,200,30%,1,38.92301472561129
1,10d,fpr_only,Uniform,200,30%,2,39.08214243064315
1,10d,fpr_only,Uniform,200,30%,3,40.650208424665315
1,10d,fpr_only,Uniform,200,30%,4,38.785467481804915
1,10d,fpr_only,Uniform,200,30%,5,39.56049209088697
1,10d,fpr_only,Uniform,200,30%,6,43.25488247173613
1,10d,fpr_only,Uniform,200,30%,7,39.53619999008733
1,10d,fpr_only,Uniform,200,30%,8,40.25374815224799
1,10d,fpr_only,Uniform,200,30%,9,38.26460905441427
1,10d,fpr_only,Uniform,300,10%,0,38.2728713343379
1,10d,fpr_only,Uniform,300,10%,1,43.57024000747844
1,10d,fpr_only,Uniform,300,10%,2,39.63183023289526
1,10d,fpr_only,Uniform,300,10%,3,39.647272109330174
1,10d,fpr_only,Uniform,300,10%,4,40.975053115644684
1,10d,fpr_only,Uniform,300,10%,5,40.76028651226323
1,10d,fpr_only,Uniform,300,10%,6,40.32382955264437
1,10d,fpr_only,Uniform,300,10%,7,39.15942339804721
1,10d,fpr_only,Uniform,300,10%,8,39.22886673478824
1,10d,fpr_only,Uniform,300,10%,9,41.55832619849966
1,10d,fpr_only,Uniform,300,20%,0,40.790037211542604
1,10d,fpr_only,Uniform,300,20%,1,39.25894849583771
1,10d,fpr_only,Uniform,300,20%,2,41.10888586150384
1,10d,fpr_only,Uniform,300,20%,3,39.90257829112432
1,10d,fpr_only,Uniform,300,20%,4,40.312322302350346
1,10d,fpr_only,Uniform,300,20%,5,41.02939942654593
1,10d,fpr_only,Uniform,300,20%,6,39.455446791207436
1,10d,fpr_only,Uniform,300,20%,7,39.58670982551496
1,10d,fpr_only,Uniform,300,20%,8,39.90702252328969
1,10d,fpr_only,Uniform,300,20%,9,39.45248302558381
1,10d,fpr_only,Uniform,300,30%,0,40.446855137754426
1,10d,fpr_only,Uniform,300,30%,1,40.872154813551326
1,10d,fpr_only,Uniform,300,30%,2,38.63274405437176
1,10d,fpr_only,Uniform,300,30%,3,38.25819671287785
1,10d,fpr_only,Uniform,300,30%,4,39.71629506952889
1,10d,fpr_only,Uniform,300,30%,5,40.524196302194774
1,10d,fpr_only,Uniform,300,30%,6,39.83203801485987
1,10d,fpr_only,Uniform,300,30%,7,37.69607693872388
1,10d,fpr_only,Uniform,300,30%,8,37.72418914833359
1,10d,fpr_only,Uniform,300,30%,9,40.17219264933568
1,10d,fpr_only,Uniform,400,10%,0,40.090157114426376
1,10d,fpr_only,Uniform,400,10%,1,39.44462557328545
1,10d,fpr_only,Uniform,400,10%,2,40.522150905026734
1,10d,fpr_only,Uniform,400,10%,3,38.7890969182782
1,10d,fpr_only,Uniform,400,10%,4,40.53124116149232
1,10d,fpr_only,Uniform,400,10%,5,37.826669542185435
1,10d,fpr_only,Uniform,400,10%,6,40.09450262714034
1,10d,fpr_only,Uniform,400,10%,7,37.34251711026185
1,10d,fpr_only,Uniform,400,10%,8,40.91218694276557
1,10d,fpr_only,Uniform,400,10%,9,39.36817076842716
1,10d,fpr_only,Uniform,400,20%,0,41.98657064788574
1,10d,fpr_only,Uniform,400,20%,1,40.91324929258332
1,10d,fpr_only,Uniform,400,20%,2,40.280766177810584
1,10d,fpr_only,Uniform,400,20%,3,41.813678546325086
1,10d,fpr_only,Uniform,400,20%,4,42.05468859705928
1,10d,fpr_only,Uniform,400,20%,5,39.59178191027809
1,10d,fpr_only,Uniform,400,20%,6,40.933493271461614
1,10d,fpr_only,Uniform,400,20%,7,41.36194629817931
1,10d,fpr_only,Uniform,400,20%,8,39.679480133710626
1,10d,fpr_only,Uniform,400,20%,9,41.856757955891005
1,10d,fpr_only,Uniform,400,30%,0,39.645797993124525
1,10d,fpr_only,Uniform,400,30%,1,39.00172507533028
1,10d,fpr_only,Uniform,400,30%,2,40.65151436550177
1,10d,fpr_only,Uniform,400,30%,3,41.67849008489803
1,10d,fpr_only,Uniform,400,30%,4,39.34662854953598
1,10d,fpr_only,Uniform,400,30%,5,38.453773507903364
1,10d,fpr_only,Uniform,400,30%,6,40.60631220897133
1,10d,fpr_only,Uniform,400,30%,7,40.27210322298052
1,10d,fpr_only,Uniform,400,30%,8,42.021702639096766
1,10d,fpr_only,Uniform,400,30%,9,40.23432647021595
1,10d,baseline_lhac,Uniform,200,10%,0,33.314040480259756
1,10d,baseline_lhac,Uniform,200,10%,1,33.50428866530949
1,10d,baseline_lhac,Uniform,200,10%,2,38.4083773532575
1,10d,baseline_lhac,Uniform,200,10%,3,36.004236633939634
1,10d,baseline_lhac,Uniform,200,10%,4,34.156588251506605
1,10d,baseline_lhac,Uniform,200,10%,5,36.542564630415605
1,10d,baseline_lhac,Uniform,200,10%,6,37.93836029471543
1,10d,baseline_lhac,Uniform,200,10%,7,37.133587666468536
1,10d,baseline_lhac,Uniform,200,10%,8,33.266453001650326
1,10d,baseline_lhac,Uniform,200,10%,9,35.803849200564414
1,10d,baseline_lhac,Uniform,200,20%,0,35.48587634393654
1,10d,baseline_lhac,Uniform,200,20%,1,34.81013591412119
1,10d,baseline_lhac,Uniform,200,20%,2,32.80047857919031
1,10d,baseline_lhac,Uniform,200,20%,3,33.48000500697041
1,10d,baseline_lhac,Uniform,200,20%,4,34.25260910195631
1,10d,baseline_lhac,Uniform,200,20%,5,34.562716311523786
1,10d,baseline_lhac,Uniform,200,20%,6,38.920990749866924
1,10d,baseline_lhac,Uniform,200,20%,7,33.61446689172754
1,10d,baseline_lhac,Uniform,200,20%,8,35.169452513798625
1,10d,baseline_lhac,Uniform,200,20%,9,35.34568925232194
1,10d,baseline_lhac,Uniform,200,30%,0,34.83782853922798
1,10d,baseline_lhac,Uniform,200,30%,1,35.57963478618457
1,10d,baseline_lhac,Uniform,200,30%,2,38.028989764054025
1,10d,baseline_lhac,Uniform,200,30%,3,33.04446695672071
1,10d,baseline_lhac,Uniform,200,30%,4,35.79535182949424
1,10d,baseline_lhac,Uniform,200,30%,5,32.16954965182291
1,10d,baseline_lhac,Uniform,200,30%,6,35.21302799979612
1,10d,baseline_lhac,Uniform,200,30%,7,35.450487201463616
1,10d,baseline_lhac,Uniform,200,30%,8,37.8120004260216
1,10d,baseline_lhac,Uniform,200,30%,9,31.09272493141238
1,10d,baseline_lhac,Uniform,300,10%,0,31.63454313437241
1,10d,baseline_lhac,Uniform,300,10%,1,32.87173490535443
1,10d,baseline_lhac,Uniform,300,10%,2,36.888123474831815
1,10d,baseline_lhac,Uniform,300,10%,3,36.420614979509104
1,10d,baseline_lhac,Uniform,300,10%,4,33.06807279302266
1,10d,baseline_lhac,Uniform,300,10%,5,36.007553393143645
1,10d,baseline_lhac,Uniform,300,10%,6,33.261423658952666
1,10d,baseline_lhac,Uniform,300,10%,7,37.366487428259
1,10d,baseline_lhac,Uniform,300,10%,8,33.95911061455651
1,10d,baseline_lhac,Uniform,300,10%,9,34.006938110856446
1,10d,baseline_lhac,Uniform,300,20%,0,36.49683578472277
1,10d,baseline_lhac,Uniform,300,20%,1,35.276278827427255
1,10d,baseline_lhac,Uniform,300,20%,2,39.12480132361008
1,10d,baseline_lhac,Uniform,300,20%,3,40.18750823742216
1,10d,baseline_lhac,Uniform,300,20%,4,36.67778543092623
1,10d,baseline_lhac,Uniform,300,20%,5,36.23391640190575
1,10d,baseline_lhac,Uniform,300,20%,6,34.811914093036435
1,10d,baseline_lhac,Uniform,300,20%,7,36.18525024257958
1,10d,baseline_lhac,Uniform,300,20%,8,35.91121460722075
1,10d,baseline_lhac,Uniform,300,20%,9,37.854341952711735
1,10d,baseline_lhac,Uniform,300,30%,0,34.414099298989726
1,10d,baseline_lhac,Uniform,300,30%,1,35.34084057339821
1,10d,baseline_lhac,Uniform,300,30%,2,35.58779249729088
1,10d,baseline_lhac,Uniform,300,30%,3,34.59348363566653
1,10d,baseline_lhac,Uniform,300,30%,4,33.07143321661697
1,10d,baseline_lhac,Uniform,300,30%,5,36.29567793922067
1,10d,baseline_lhac,Uniform,300,30%,6,33.33514435330057
1,10d,baseline_lhac,Uniform,300,30%,7,34.189256672805456
1,10d,baseline_lhac,Uniform,300,30%,8,35.763954284622734
1,10d,baseline_lhac,Uniform,300,30%,9,36.7648165663571
1,10d,baseline_lhac,Uniform,400,10%,0,37.333267069043366
1,10d,baseline_lhac,Uniform,400,10%,1,39.43671486182773
1,10d,baseline_lhac,Uniform,400,10%,2,33.510663211006715
1,10d,baseline_lhac,Uniform,400,10%,3,38.31169164628568
1,10d,baseline_lhac,Uniform,400,10%,4,36.09738776466459
1,10d,baseline_lhac,Uniform,400,10%,5,33.02979534616261
1,10d,baseline_lhac,Uniform,400,10%,6,36.39200530699628
1,10d,baseline_lhac,Uniform,400,10%,7,36.4094884019408
1,10d,baseline_lhac,Uniform,400,10%,8,34.289957843080686
1,10d,baseline_lhac,Uniform,400,10%,9,34.54543335762365
1,10d,baseline_lhac,Uniform,400,20%,0,35.602637385987904
1,10d,baseline_lhac,Uniform,400,20%,1,33.85500144339581
1,10d,baseline_lhac,Uniform,400,20%,2,36.04027444262978
1,10d,baseline_lhac,Uniform,400,20%,3,34.82236250302505
1,10d,baseline_lhac,Uniform,400,20%,4,37.3702935075083
1,10d,baseline_lhac,Uniform,400,20%,5,34.33372073605613
1,10d,baseline_lhac,Uniform,400,20%,6,33.869156565418216
1,10d,baseline_lhac,Uniform,400,20%,7,34.8896077248415
1,10d,baseline_lhac,Uniform,400,20%,8,32.720025162200926
1,10d,baseline_lhac,Uniform,400,20%,9,34.07335256132557
1,10d,baseline_lhac,Uniform,400,30%,0,34.64285887313521
1,10d,baseline_lhac,Uniform,400,30%,1,36.45330103430119
1,10d,baseline_lhac,Uniform,400,30%,2,34.101821371492335
1,10d,baseline_lhac,Uniform,400,30%,3,40.97441649529323
1,10d,baseline_lhac,Uniform,400,30%,4,39.12637260556541
1,10d,baseline_lhac,Uniform,400,30%,5,38.320923963974664
1,10d,baseline_lhac,Uniform,400,30%,6,32.129918600907715
1,10d,baseline_lhac,Uniform,400,30%,7,33.48675525311253
1,10d,baseline_lhac,Uniform,400,30%,8,38.649699696545994
1,10d,baseline_lhac,Uniform,400,30%,9,35.89098808880044
4,1d,full_daf,Uniform,200,10%,0,97.0687648133859
4,1d,full_daf,Uniform,200,10%,1,95.78908973071901
4,1d,full_daf,Uniform,200,10%,2,96.5446054531073
4,1d,full_daf,Uniform,200,10%,3,98.23162660137234
4,1d,full_daf,Uniform,200,10%,4,96.23865663014814
4,1d,full_daf,Uniform,200,10%,5,98.3103059404359
4,1d,full_daf,Uniform,200,10%,6,97.36633555971923
4,1d,full_daf,Uniform,200,10%,7,97.43408509108015
4,1d,full_daf,Uniform,200,10%,8,97.82466601778091
4,1d,full_daf,Uniform,200,10%,9,97.83319380054482
4,1d,full_daf,Uniform,200,20%,0,96.02236759663296
4,1d,full_daf,Uniform,200,20%,1,96.67976440607806
4,1d,full_daf,Uniform,200,20%,2,97.55026826721819
4,1d,full_daf,Uniform,200,20%,3,97.65845516964465
4,1d,full_daf,Uniform,200,20%,4,96.48093513788476
4,1d,full_daf,Uniform,200,20%,5,96.5540237922718
4,1d,full_daf,Uniform,200,20%,6,98.63548675983344
4,1d,full_daf,Uniform,200,20%,7,98.61624157418323
4,1d,full_daf,Uniform,200,20%,8,96.7138526814889
4,1d,full_daf,Uniform,200,20%,9,96.94620427901894
4,1d,full_daf,Uniform,200,30%,0,97.83083067302982
4,1d,full_daf,Uniform,200,30%,1,97.84723615841246
4,1d,full_daf,Uniform,200,30%,2,96.25291982272698
4,1d,full_daf,Uniform,200,30%,3,97.15807216948748
4,1d,full_daf,Uniform,200,30%,4,97.5605108510975
4,1d,full_daf,Uniform,200,30%,5,98.32739998330774
4,1d,full_daf,Uniform,200,30%,6,95.96429591619999
4,1d,full_daf,Uniform,200,30%,7,97.93623009649052
4,1d,full_daf,Uniform,200,30%,8,95.9989397575516
4,1d,full_daf,Uniform,200,30%,9,95.85982219572443
4,1d,full_daf,Uniform,300,10%,0,96.23289951043351
4,1d,full_daf,Uniform,300,10%,1,98.22777734682107
4,1d,full_daf,Uniform,300,10%,2,96.73903800065749
4,1d,full_daf,Uniform,300,10%,3,94.72396008700674
4,1d,full_daf,Uniform,300,10%,4,98.27714867565201
4,1d,full_daf,Uniform,300,10%,5,97.87282355404945
4,1d,full_daf,Uniform,300,10%,6,96.756508381227
4,1d,full_daf,Uniform,300,10%,7,96.7114305059345
4,1d,full_daf,Uniform,300,10%,8,96.11278156472684
4,1d,full_daf,Uniform,300,10%,9,96.8381377177546
4,1d,full_daf,Uniform,300,20%,0,97.10448082073881
4,1d,full_daf,Uniform,300,20%,1,97.93445951008157
4,1d,full_daf,Uniform,300,20%,2,96.16219306573211
4,1d,full_daf,Uniform,300,20%,3,95.9687672032375
4,1d,full_daf,Uniform,300,20%,4,97.27516553116565
4,1d,full_daf,Uniform,300,20%,5,97.07756748097046
4,1d,full_daf,Uniform,300,20%,6,96.71660073765827
4,1d,full_daf,Uniform,300,20%,7,97.02618846924143
4,1d,full_daf,Uniform,300,20%,8,97.50742680670977
4,1d,full_daf,Uniform,300,20%,9,97.7435399504123
4,1d,full_daf,Uniform,300,30%,0,97.73863186916473
4,1d,full_daf,Uniform,300,30%,1,96.77829387034133
4,1d,full_daf,Uniform,300,30%,2,96.93844653061018
4,1d,full_daf,Uniform,300,30%,3,97.20216442795162
4,1d,full_daf,Uniform,300,30%,4,97.65305687806736
4,1d,full_daf,Uniform,300,30%,5,97.2495939388453
4,1d,full_daf,Uniform,300,30%,6,95.17470940667285
4,1d,full_daf,Uniform,300,30%,7,97.46221982404172
4,1d,full_daf,Uniform,300,30%,8,96.54713293189286
4,1d,full_daf,Uniform,300,30%,9,96.0192792504797
4,1d,full_daf,Uniform,400,10%,0,99.01974897989399
4,1d,full_daf,Uniform,400,10%,1,96.31408775292846
4,1d,full_daf,Uniform,400,10%,2,96.69066302726996
4,1d,full_daf,Uniform,400,10%,3,96.83025428845637
4,1d,full_daf,Uniform,400,10%,4,97.65252213693451
4,1d,full_daf,Uniform,400,10%,5,97.43071874952298
4,1d,full_daf,Uniform,400,10%,6,96.77790831074618
4,1d,full_daf,Uniform,400,10%,7,97.34558807683173
4,1d,full_daf,Uniform,400,10%,8,96.43610830863314
4,1d,full_daf,Uniform,400,10%,9,98.552211547908
4,1d,full_daf,Uniform,400,20%,0,95.92522004158126
4,1d,full_daf,Uniform,400,20%,1,95.71076657461795
4,1d,full_daf,Uniform,400,20%,2,96.4929920297078
4,1d,full_daf,Uniform,400,20%,3,97.75158781790788
4,1d,full_daf,Uniform,400,20%,4,96.36548505575236
4,1d,full_daf,Uniform,400,20%,5,95.86182915662961
4,1d,full_daf,Uniform,400,20%,6,98.71101502899738
4,1d,full_daf,Uniform,400,20%,7,97.58933408021151
4,1d,full_daf,Uniform,400,20%,8,98.31559345856336
4,1d,full_daf,Uniform,400,20%,9,97.01651540992543
4,1d,full_daf,Uniform,400,30%,0,98.34989570770121
4,1d,full_daf,Uniform,400,30%,1,97.280810713055
4,1d,full_daf,Uniform,400,30%,2,95.28349389515495
4,1d,full_daf,Uniform,400,30%,3,96.6570079331715
4,1d,full_daf,Uniform,400,30%,4,96.14749928737048
4,1d,full_daf,Uniform,400,30%,5,97.28768991791804
4,1d,full_daf,Uniform,400,30%,6,98.58121124122698
4,1d,full_daf,Uniform,400,30%,7,97.5419503205719
4,1d,full_daf,Uniform,400,30%,8,96.28304286012889
4,1d,full_daf,Uniform,400,30%,9,95.95708471294397
4,1d,case_fpr,Uniform,200,10%,0,95.17444778183952
4,1d,case_fpr,Uniform,200,10%,1,95.5753604701165
4,1d,case_fpr,Uniform,200,10%,2,95.69802569682227
4,1d,case_fpr,Uniform,200,10%,3,95.19132066999758
4,1d,case_fpr,Uniform,200,10%,4,95.71133021452364
4,1d,case_fpr,Uniform,200,10%,5,95.10795804901477
4,1d,case_fpr,Uniform,200,10%,6,97.51293545667707
4,1d,case_fpr,Uniform,200,10%,7,96.98376100354481
4,1d,case_fpr,Uniform,200,10%,8,95.51802144578316
4,1d,case_fpr,Uniform,200,10%,9,95.52717524212288
4,1d,case_fpr,Uniform,200,20%,0,94.76688744829029
4,1d,case_fpr,Uniform,200,20%,1,96.47538139039027
4,1d,case_fpr,Uniform,200,20%,2,95.74664230074193
4,1d,case_fpr,Uniform,200,20%,3,96.41281297125013
4,1d,case_fpr,Uniform,200,20%,4,96.70548734064504
4,1d,case_fpr,Uniform,200,20%,5,96.19787222159815
4,1d,case_fpr,Uniform,200,20%,6,96.14238742200848
4,1d,case_fpr,Uniform,200,20%,7,95.42910230565579
4,1d,case_fpr,Uniform,200,20%,8,94.48817068373761
4,1d,case_fpr,Uniform,200,20%,9,96.38264756894006
4,1d,case_fpr,Uniform,200,30%,0,96.98138890255743
4,1d,case_fpr,Uniform,200,30%,1,97.31501843622705
4,1d,case_fpr,Uniform,200,30%,2,96.470839671802
