perturb_type,level,pattern,size,twotc,seed,method,completion,tardy
arrivals,25.0,Uniform,400,20%,8,gamip,82.45118991121309,7.624308785971393
arrivals,25.0,Uniform,400,20%,9,lhac,96.43289412940253,2.0379952732937223
arrivals,25.0,Uniform,400,20%,9,gamip,83.01507303020117,7.360380948155326
arrivals,25.0,Uniform,400,30%,0,lhac,97.71031241380562,2.1153589971454108
arrivals,25.0,Uniform,400,30%,0,gamip,81.92128060574261,6.675899701704314
arrivals,25.0,Uniform,400,30%,1,lhac,95.75166752917134,2.1838182888258597
arrivals,25.0,Uniform,400,30%,1,gamip,82.65557073244675,7.169039987316646
arrivals,25.0,Uniform,400,30%,2,lhac,96.02711026942299,2.0474399911377437
arrivals,25.0,Uniform,400,30%,2,gamip,82.36162711700835,7.0601219052640385
arrivals,25.0,Uniform,400,30%,3,lhac,97.663866766988,2.114063611716064
arrivals,25.0,Uniform,400,30%,3,gamip,81.28890377641262,6.730464978343216
arrivals,25.0,Uniform,400,30%,4,lhac,97.85688066773622,2.1811430497165976
arrivals,25.0,Uniform,400,30%,4,gamip,81.50386242726205,6.570408046743544
arrivals,25.0,Uniform,400,30%,5,lhac,97.68259978816596,2.0821587361349447
arrivals,25.0,Uniform,400,30%,5,gamip,83.70023301098527,6.735001452320548
arrivals,25.0,Uniform,400,30%,6,lhac,96.41088355618521,1.8609955386474841
arrivals,25.0,Uniform,400,30%,6,gamip,82.66970224634586,8.694554037625062
arrivals,25.0,Uniform,400,30%,7,lhac,97.23919315210136,2.188632737238367
arrivals,25.0,Uniform,400,30%,7,gamip,83.15802459460983,6.3996155903907
arrivals,25.0,Uniform,400,30%,8,lhac,97.07825848082747,2.0661209714520794
arrivals,25.0,Uniform,400,30%,8,gamip,82.52289384979757,6.3025836880567425
arrivals,25.0,Uniform,400,30%,9,lhac,97.36226614690372,2.2073587829602914
arrivals,25.0,Uniform,400,30%,9,gamip,82.86115483849812,6.582609422848629
arrivals,50.0,Uniform,200,10%,0,lhac,96.89875029786758,2.017124860113504
arrivals,50.0,Uniform,200,10%,0,gamip,89.28282800396673,4.540018916048118
arrivals,50.0,Uniform,200,10%,1,lhac,97.2418233955741,1.743717988940066
arrivals,50.0,Uniform,200,10%,1,gamip,89.99289627528991,3.8044219873966716
arrivals,50.0,Uniform,200,10%,2,lhac,96.95884595742696,1.9272171802816076
arrivals,50.0,Uniform,200,10%,2,gamip,88.46665954155841,3.1993016049024554
arrivals,50.0,Uniform,200,10%,3,lhac,98.08870667583994,2.0846385237887404
arrivals,50.0,Uniform,200,10%,3,gamip,89.42526422391049,3.81240912982672
arrivals,50.0,Uniform,200,10%,4,lhac,97.74734336268395,2.2142476641211637
arrivals,50.0,Uniform,200,10%,4,gamip,89.90455431861089,3.365184116137041
arrivals,50.0,Uniform,200,10%,5,lhac,97.13885514312354,2.229992634733451
arrivals,50.0,Uniform,200,10%,5,gamip,90.27325265648956,4.159022267875172
arrivals,50.0,Uniform,200,10%,6,lhac,96.80882550610484,1.7232307409093288
arrivals,50.0,Uniform,200,10%,6,gamip,91.32677472864955,5.4418884736291195
arrivals,50.0,Uniform,200,10%,7,lhac,97.60029168599863,1.8829547940031015
arrivals,50.0,Uniform,200,10%,7,gamip,90.80737433540745,4.628502769100995
arrivals,50.0,Uniform,200,10%,8,lhac,98.2860133495017,1.5705789482963524
arrivals,50.0,Uniform,200,10%,8,gamip,91.64107318946382,5.3125789419901075
arrivals,50.0,Uniform,200,10%,9,lhac,97.34776018115946,1.9602575293945483
arrivals,50.0,Uniform,200,10%,9,gamip,89.0733683881143,3.8046424655076803
arrivals,50.0,Uniform,200,20%,0,lhac,98.34990628204325,1.4141950357254225
arrivals,50.0,Uniform,200,20%,0,gamip,90.77358068153374,4.599179572266813
arrivals,50.0,Uniform,200,20%,1,lhac,97.12613301617228,1.9013689573088817
arrivals,50.0,Uniform,200,20%,1,gamip,91.6421726589707,4.481440685778194
arrivals,50.0,Uniform,200,20%,2,lhac,98.33550186709158,1.8323112488014255
arrivals,50.0,Uniform,200,20%,2,gamip,91.8548770098348,3.271082829993544
arrivals,50.0,Uniform,200,20%,3,lhac,96.84772690916463,1.669503654618924
arrivals,50.0,Uniform,200,20%,3,gamip,90.5416277328487,6.106898127692342
arrivals,50.0,Uniform,200,20%,4,lhac,97.83789032780736,2.190287261854022
arrivals,50.0,Uniform,200,20%,4,gamip,90.68584466783572,2.635309421512335
arrivals,50.0,Uniform,200,20%,5,lhac,98.47472783528426,2.018620714684752
arrivals,50.0,Uniform,200,20%,5,gamip,88.71334521961505,3.1853656233158603
arrivals,50.0,Uniform,200,20%,6,lhac,97.48898731410105,2.175265754161194
arrivals,50.0,Uniform,200,20%,6,gamip,91.22279498335405,4.682980492589269
arrivals,50.0,Uniform,200,20%,7,lhac,97.97391216472879,1.7119552820792112
arrivals,50.0,Uniform,200,20%,7,gamip,90.90034932296118,3.8380171981975297
arrivals,50.0,Uniform,200,20%,8,lhac,98.390132131493,1.794740163917305
arrivals,50.0,Uniform,200,20%,8,gamip,89.34241722260754,4.481390544333149
arrivals,50.0,Uniform,200,20%,9,lhac,97.53355239103847,2.1448490117523002
arrivals,50.0,Uniform,200,20%,9,gamip,89.99847532741435,4.249865217446014
arrivals,50.0,Uniform,200,30%,0,lhac,96.8040366005641,1.555916015721078
arrivals,50.0,Uniform,200,30%,0,gamip,89.15422776613303,4.231571463092288
arrivals,50.0,Uniform,200,30%,1,lhac,97.63030633520742,2.1046613229154687
arrivals,50.0,Uniform,200,30%,1,gamip,89.57188247452667,5.253488142441716
arrivals,50.0,Uniform,200,30%,2,lhac,97.80759253784605,1.5909062534124212
arrivals,50.0,Uniform,200,30%,2,gamip,90.54896761961264,3.3091380744963126
arrivals,50.0,Uniform,200,30%,3,lhac,98.21814712821586,1.9649418444610451
arrivals,50.0,Uniform,200,30%,3,gamip,91.23225056429156,3.879507513688282
arrivals,50.0,Uniform,200,30%,4,lhac,97.77777399244336,2.1479112952086603
arrivals,50.0,Uniform,200,30%,4,gamip,89.31186733572923,4.173921292362447
arrivals,50.0,Uniform,200,30%,5,lhac,97.90490321289846,2.013771242868609
arrivals,50.0,Uniform,200,30%,5,gamip,90.5874043086202,3.2216511904370395
arrivals,50.0,Uniform,200,30%,6,lhac,96.94305634413934,2.063110304623501
arrivals,50.0,Uniform,200,30%,6,gamip,89.1243542206175,3.7595795677447423
arrivals,50.0,Uniform,200,30%,7,lhac,97.32156044378765,2.12779554120466
arrivals,50.0,Uniform,200,30%,7,gamip,90.67143911210182,5.634722521410264
arrivals,50.0,Uniform,200,30%,8,lhac,96.47008527264724,1.818145678483715
arrivals,50.0,Uniform,200,30%,8,gamip,91.60867655004523,4.903535532557616
arrivals,50.0,Uniform,200,30%,9,lhac,97.84427693086543,1.627649417608466
arrivals,50.0,Uniform,200,30%,9,gamip,89.24073508680229,4.764036554265573
arrivals,50.0,Uniform,300,10%,0,lhac,98.12363137370373,1.9178198217498716
arrivals,50.0,Uniform,300,10%,0,gamip,90.98254789276797,4.145269782558993
arrivals,50.0,Uniform,300,10%,1,lhac,97.03476319775933,1.905119076264665
arrivals,50.0,Uniform,300,10%,1,gamip,91.49330222588021,4.7661738832265375
arrivals,50.0,Uniform,300,10%,2,lhac,97.26959764127469,1.6905453515335478
arrivals,50.0,Uniform,300,10%,2,gamip,88.6744542225861,4.465349618063572
arrivals,50.0,Uniform,300,10%,3,lhac,97.89058417262383,1.7774022116881365
arrivals,50.0,Uniform,300,10%,3,gamip,90.44880270703207,2.9120466292539264
arrivals,50.0,Uniform,300,10%,4,lhac,97.49987681813606,1.8809834713840183
arrivals,50.0,Uniform,300,10%,4,gamip,91.12163011946178,4.883728178928953
arrivals,50.0,Uniform,300,10%,5,lhac,97.71447904156332,1.908985197865989
arrivals,50.0,Uniform,300,10%,5,gamip,90.46116382923813,3.6375356615323717
arrivals,50.0,Uniform,300,10%,6,lhac,97.87398998129484,2.1419713171473194
arrivals,50.0,Uniform,300,10%,6,gamip,88.88379334553997,4.997742921917684
arrivals,50.0,Uniform,300,10%,7,lhac,97.81425529804129,2.1879593542246885
arrivals,50.0,Uniform,300,10%,7,gamip,91.10600239567378,4.777991513600016
arrivals,50.0,Uniform,300,10%,8,lhac,97.00264576425836,1.9925234091173156
arrivals,50.0,Uniform,300,10%,8,gamip,91.26464278691371,4.6139794619212955
arrivals,50.0,Uniform,300,10%,9,lhac,97.96176487693334,2.243473208465143
arrivals,50.0,Uniform,300,10%,9,gamip,92.09051770029892,1.731224036216474
arrivals,50.0,Uniform,300,20%,0,lhac,97.71212985508203,1.6714274325388916
arrivals,50.0,Uniform,300,20%,0,gamip,89.7693618327753,3.7553973531391502
arrivals,50.0,Uniform,300,20%,1,lhac,97.73615139567187,1.6922689685389738
arrivals,50.0,Uniform,300,20%,1,gamip,90.50173584012326,3.831599919613357
arrivals,50.0,Uniform,300,20%,2,lhac,97.83797217170005,1.9806048475111266
arrivals,50.0,Uniform,300,20%,2,gamip,90.6455979782876,3.5187221385781546
arrivals,50.0,Uniform,300,20%,3,lhac,96.9255071504386,1.8850147725988693
arrivals,50.0,Uniform,300,20%,3,gamip,92.59984452401706,4.690458166458523
arrivals,50.0,Uniform,300,20%,4,lhac,97.55442722852648,1.8312993027514484
arrivals,50.0,Uniform,300,20%,4,gamip,90.18526586524297,4.732961864665361
arrivals,50.0,Uniform,300,20%,5,lhac,98.45193503533433,1.942535577156838
arrivals,50.0,Uniform,300,20%,5,gamip,90.01806151467684,5.372445010436421
arrivals,50.0,Uniform,300,20%,6,lhac,98.34477978776442,1.6867831612206539
arrivals,50.0,Uniform,300,20%,6,gamip,90.01157346726862,4.5886842721094006
arrivals,50.0,Uniform,300,20%,7,lhac,98.43191731262932,1.989048577796057
arrivals,50.0,Uniform,300,20%,7,gamip,90.89351681822623,4.3256891386663
arrivals,50.0,Uniform,300,20%,8,lhac,97.15960233418772,2.052781597089357
arrivals,50.0,Uniform,300,20%,8,gamip,92.48752683378054,4.280967171331347
arrivals,50.0,Uniform,300,20%,9,lhac,97.63748571019069,1.640654613539064
arrivals,50.0,Uniform,300,20%,9,gamip,90.15681010909525,4.568561222467969
arrivals,50.0,Uniform,300,30%,0,lhac,97.2151997171316,1.7766085698302068
arrivals,50.0,Uniform,300,30%,0,gamip,91.9134459884466,4.837880906910551
arrivals,50.0,Uniform,300,30%,1,lhac,98.50904888377976,1.956585421788275
arrivals,50.0,Uniform,300,30%,1,gamip,89.935765078379,4.040755178899003
arrivals,50.0,Uniform,300,30%,2,lhac,96.67437847000959,2.0070243557198006
arrivals,50.0,Uniform,300,30%,2,gamip,90.10412884639106,4.03895618117952
arrivals,50.0,Uniform,300,30%,3,lhac,98.37245313866443,2.2524223994530312
arrivals,50.0,Uniform,300,30%,3,gamip,90.26875423797645,5.091245578517708
arrivals,50.0,Uniform,300,30%,4,lhac,97.90753482532011,2.2133872235294785
arrivals,50.0,Uniform,300,30%,4,gamip,89.83874845004014,4.7299716425059
arrivals,50.0,Uniform,300,30%,5,lhac,98.10108709242846,1.8495252666560744
arrivals,50.0,Uniform,300,30%,5,gamip,90.01041181162586,3.3741392318051213
arrivals,50.0,Uniform,300,30%,6,lhac,97.88542562644486,1.9758321265839907
arrivals,50.0,Uniform,300,30%,6,gamip,89.94554802433805,4.210811067123248
arrivals,50.0,Uniform,300,30%,7,lhac,97.34524646248981,1.914404288398465
arrivals,50.0,Uniform,300,30%,7,gamip,90.53312792764564,6.099144180469669
arrivals,50.0,Uniform,300,30%,8,lhac,97.45099356804091,1.399800366925788
arrivals,50.0,Uniform,300,30%,8,gamip,92.35220245885199,2.351042858719646
arrivals,50.0,Uniform,300,30%,9,lhac,96.89173755630102,2.211136473617357
arrivals,50.0,Uniform,300,30%,9,gamip,88.23513098239158,4.583325690553916
arrivals,50.0,Uniform,400,10%,0,lhac,97.36376099713617,1.9801686995591237
arrivals,50.0,Uniform,400,10%,0,gamip,93.55489818490673,4.60030667908881
arrivals,50.0,Uniform,400,10%,1,lhac,97.33300392259352,1.8740862996915384
arrivals,50.0,Uniform,400,10%,1,gamip,90.69649155967562,4.330781866487975
arrivals,50.0,Uniform,400,10%,2,lhac,96.61094590348162,2.445762141548472
arrivals,50.0,Uniform,400,10%,2,gamip,88.68561482884601,3.679562765523769
arrivals,50.0,Uniform,400,10%,3,lhac,96.82837056773789,1.9097690857942171
arrivals,50.0,Uniform,400,10%,3,gamip,90.82021439098934,3.0026930883803695
arrivals,50.0,Uniform,400,10%,4,lhac,97.65221394983014,2.0449371235070557
arrivals,50.0,Uniform,400,10%,4,gamip,90.93228942965908,2.4805094951903346
arrivals,50.0,Uniform,400,10%,5,lhac,97.66297218053923,1.842142347151671
arrivals,50.0,Uniform,400,10%,5,gamip,89.71477016612592,4.2020062848792765
arrivals,50.0,Uniform,400,10%,6,lhac,98.47089829470804,1.963031822904109
arrivals,50.0,Uniform,400,10%,6,gamip,90.13588647540139,4.651147936441089
arrivals,50.0,Uniform,400,10%,7,lhac,97.84272959206326,1.5254013971377605
arrivals,50.0,Uniform,400,10%,7,gamip,90.59718018103125,4.320744421727239
arrivals,50.0,Uniform,400,10%,8,lhac,97.88783728004674,1.808693922490804
arrivals,50.0,Uniform,400,10%,8,gamip,91.37839620420384,3.7723390334210944
arrivals,50.0,Uniform,400,10%,9,lhac,97.18100543792922,1.7978066132660473
arrivals,50.0,Uniform,400,10%,9,gamip,92.28366122979013,3.4856453791499935
arrivals,50.0,Uniform,400,20%,0,lhac,96.8619538251665,1.937235820867292
arrivals,50.0,Uniform,400,20%,0,gamip,90.63861002914972,3.829342818336348
arrivals,50.0,Uniform,400,20%,1,lhac,97.82232815269423,1.639685507033374
arrivals,50.0,Uniform,400,20%,1,gamip,90.7976423648179,3.5595196201401023
arrivals,50.0,Uniform,400,20%,2,lhac,97.94179762502529,1.9434261907152495
arrivals,50.0,Uniform,400,20%,2,gamip,90.83681166279415,3.8625773223015996
arrivals,50.0,Uniform,400,20%,3,lhac,98.12824572053779,2.1496484623290697
arrivals,50.0,Uniform,400,20%,3,gamip,89.06286008115977,5.504523140496129
arrivals,50.0,Uniform,400,20%,4,lhac,97.71270406877319,1.9103610915322422
arrivals,50.0,Uniform,400,20%,4,gamip,89.47491599577044,4.720457316561064
arrivals,50.0,Uniform,400,20%,5,lhac,97.49475884234913,1.944674301101742
arrivals,50.0,Uniform,400,20%,5,gamip,90.45127953542037,4.50351972932278
arrivals,50.0,Uniform,400,20%,6,lhac,98.57112161229824,1.9709495782741668
arrivals,50.0,Uniform,400,20%,6,gamip,89.08158659302143,3.816450051761299
arrivals,50.0,Uniform,400,20%,7,lhac,96.79350533009591,2.0720158269122777
arrivals,50.0,Uniform,400,20%,7,gamip,90.62526329561706,4.837871381949134
arrivals,50.0,Uniform,400,20%,8,lhac,96.99113547961734,1.8392458088969157
arrivals,50.0,Uniform,400,20%,8,gamip,90.15112289128683,4.210678544367279
arrivals,50.0,Uniform,400,20%,9,lhac,97.36719673409041,2.2646651967239153
arrivals,50.0,Uniform,400,20%,9,gamip,88.57137401781499,3.7723846068773588
arrivals,50.0,Uniform,400,30%,0,lhac,97.18714184189766,1.9382474021824356
arrivals,50.0,Uniform,400,30%,0,gamip,90.41186011300967,4.4157546942458135
arrivals,50.0,Uniform,400,30%,1,lhac,97.6344123282153,2.049037463895217
arrivals,50.0,Uniform,400,30%,1,gamip,91.52819269335816,4.738749622471966
arrivals,50.0,Uniform,400,30%,2,lhac,97.7872254404561,1.9492587728690733
arrivals,50.0,Uniform,400,30%,2,gamip,90.61886527370696,5.090255770057355
arrivals,50.0,Uniform,400,30%,3,lhac,97.091343669639,1.413768719855803
arrivals,50.0,Uniform,400,30%,3,gamip,89.40993768018673,5.647902657114608
arrivals,50.0,Uniform,400,30%,4,lhac,97.60225402033265,1.835842493770849
arrivals,50.0,Uniform,400,30%,4,gamip,91.19198128868739,3.9849258997523367
arrivals,50.0,Uniform,400,30%,5,lhac,96.4860611476694,2.1055271893554206
arrivals,50.0,Uniform,400,30%,5,gamip,91.39797462002467,5.029178318628743
arrivals,50.0,Uniform,400,30%,6,lhac,98.19831213632833,2.1135847097344618
arrivals,50.0,Uniform,400,30%,6,gamip,90.49088864498817,5.850789514628392
arrivals,50.0,Uniform,400,30%,7,lhac,98.48881417988328,1.9668633550972674
arrivals,50.0,Uniform,400,30%,7,gamip,88.01099994727396,3.724658579906015
arrivals,50.0,Uniform,400,30%,8,lhac,96.84076556055491,1.970742263379187
arrivals,50.0,Uniform,400,30%,8,gamip,91.64625870427118,2.2913476465245246
arrivals,50.0,Uniform,400,30%,9,lhac,97.24029445522639,1.6301109058097054
arrivals,50.0,Uniform,400,30%,9,gamip,90.94308017079808,3.233643535908869
arrivals,75.0,Uniform,200,10%,0,lhac,97.57867080227457,2.35449445966805
arrivals,75.0,Uniform,200,10%,0,gamip,96.72779714845012,2.462022150042139
arrivals,75.0,Uniform,200,10%,1,lhac,97.38847444945483,2.15755319000138
arrivals,75.0,Uniform,200,10%,1,gamip,96.48970445037365,3.3559178125856755
arrivals,75.0,Uniform,200,10%,2,lhac,97.27597782330622,1.8465624093662478
arrivals,75.0,Uniform,200,10%,2,gamip,94.68103335020267,1.9844688965227675
arrivals,75.0,Uniform,200,10%,3,lhac,97.18306642410965,2.0718445639245986
arrivals,75.0,Uniform,200,10%,3,gamip,97.64669706714139,0.23786328981443572
arrivals,75.0,Uniform,200,10%,4,lhac,98.34254132485692,2.2964647340810496
arrivals,75.0,Uniform,200,10%,4,gamip,95.02414835998377,2.373990582724809
arrivals,75.0,Uniform,200,10%,5,lhac,98.80781480752198,1.804054928922731
arrivals,75.0,Uniform,200,10%,5,gamip,97.87897381729695,2.241511333511613
arrivals,75.0,Uniform,200,10%,6,lhac,97.8075959828402,2.150167791406373
arrivals,75.0,Uniform,200,10%,6,gamip,95.53337561637447,1.73400492260155
arrivals,75.0,Uniform,200,10%,7,lhac,97.78002323399292,2.0206431814580976
arrivals,75.0,Uniform,200,10%,7,gamip,97.3962571321486,2.1350775012274594
arrivals,75.0,Uniform,200,10%,8,lhac,97.11693218155231,1.8986701253205691
arrivals,75.0,Uniform,200,10%,8,gamip,97.40902680005574,1.746111855289539
arrivals,75.0,Uniform,200,10%,9,lhac,97.44114959349157,1.5535102058407704
arrivals,75.0,Uniform,200,10%,9,gamip,96.15741189054138,1.7208305184234174
arrivals,75.0,Uniform,200,20%,0,lhac,97.47201534740756,2.0997972836480594
arrivals,75.0,Uniform,200,20%,0,gamip,96.43155287584717,1.827859495791196
arrivals,75.0,Uniform,200,20%,1,lhac,96.34291833284547,1.8571878240770885
arrivals,75.0,Uniform,200,20%,1,gamip,96.68029514313106,1.1103635383941568
arrivals,75.0,Uniform,200,20%,2,lhac,98.16305023327946,1.6604776111949522
arrivals,75.0,Uniform,200,20%,2,gamip,96.09410695820674,2.723818746770167
arrivals,75.0,Uniform,200,20%,3,lhac,97.85142785483622,2.1479273898251328
arrivals,75.0,Uniform,200,20%,3,gamip,96.23703808130875,2.6327577634280406
arrivals,75.0,Uniform,200,20%,4,lhac,98.0210175589271,2.1327705493792704
arrivals,75.0,Uniform,200,20%,4,gamip,96.97548184744142,2.221821159484969
arrivals,75.0,Uniform,200,20%,5,lhac,97.17153178064076,2.094077503693733
arrivals,75.0,Uniform,200,20%,5,gamip,96.28174965027041,1.1457863375801922
arrivals,75.0,Uniform,200,20%,6,lhac,97.45077257391675,2.0209469575159065
arrivals,75.0,Uniform,200,20%,6,gamip,95.57980447591642,1.4609000350298795
arrivals,75.0,Uniform,200,20%,7,lhac,98.16493702556129,2.048947001190098
arrivals,75.0,Uniform,200,20%,7,gamip,96.41619421481748,2.1418934833239662
arrivals,75.0,Uniform,200,20%,8,lhac,97.57088734358221,1.9602623450526617
arrivals,75.0,Uniform,200,20%,8,gamip,94.94189214897354,2.447065505055945
arrivals,75.0,Uniform,200,20%,9,lhac,98.00757895577739,1.9808867524251337
arrivals,75.0,Uniform,200,20%,9,gamip,95.54735383173953,1.7245390287552855
arrivals,75.0,Uniform,200,30%,0,lhac,98.374781451085,2.2126647669334667
arrivals,75.0,Uniform,200,30%,0,gamip,96.33369373088365,0.1743880798763835
arrivals,75.0,Uniform,200,30%,1,lhac,97.88045791747494,2.0675390339741777
arrivals,75.0,Uniform,200,30%,1,gamip,95.76889079402982,2.443278395830318
arrivals,75.0,Uniform,200,30%,2,lhac,98.18120225164354,1.9861589160260213
arrivals,75.0,Uniform,200,30%,2,gamip,95.3114872652744,0.816023791869276
arrivals,75.0,Uniform,200,30%,3,lhac,98.18466541159242,2.1882862126756657
arrivals,75.0,Uniform,200,30%,3,gamip,95.09639508166897,0.48522689243507
arrivals,75.0,Uniform,200,30%,4,lhac,97.4503472509945,2.176679871186873
arrivals,75.0,Uniform,200,30%,4,gamip,94.13604094477228,0.6494579132965079
arrivals,75.0,Uniform,200,30%,5,lhac,97.48327197669553,1.847083588436339
arrivals,75.0,Uniform,200,30%,5,gamip,95.40925736845296,1.7661348774245575
arrivals,75.0,Uniform,200,30%,6,lhac,98.40951999137846,1.8134882990630756
arrivals,75.0,Uniform,200,30%,6,gamip,95.70220487228295,1.8085453681251906
arrivals,75.0,Uniform,200,30%,7,lhac,99.11122356477225,1.9814521816587318
arrivals,75.0,Uniform,200,30%,7,gamip,97.5506358323042,1.9803305880822688
arrivals,75.0,Uniform,200,30%,8,lhac,98.67757387079561,1.8607318241357422
arrivals,75.0,Uniform,200,30%,8,gamip,97.02340294369063,0.778219313212912
arrivals,75.0,Uniform,200,30%,9,lhac,98.43694688752407,2.2338805903478294
arrivals,75.0,Uniform,200,30%,9,gamip,95.17491246383618,1.8193526181370818
arrivals,75.0,Uniform,300,10%,0,lhac,97.66846319678494,1.7819688275684886
arrivals,75.0,Uniform,300,10%,0,gamip,94.83747206404281,0.26634641324479125
arrivals,75.0,Uniform,300,10%,1,lhac,97.99873704593567,1.9127700978752085
arrivals,75.0,Uniform,300,10%,1,gamip,97.62418783412592,3.5198923369961728
arrivals,75.0,Uniform,300,10%,2,lhac,97.38771935026206,1.897076826075626
arrivals,75.0,Uniform,300,10%,2,gamip,95.14700250828118,2.106884904384594
arrivals,75.0,Uniform,300,10%,3,lhac,98.03712802377323,2.07328739159874
arrivals,75.0,Uniform,300,10%,3,gamip,96.3211787271987,0.6314852289530832
arrivals,75.0,Uniform,300,10%,4,lhac,97.70460748343483,2.1756622321785692
arrivals,75.0,Uniform,300,10%,4,gamip,95.59696776784209,1.4430633047931667
arrivals,75.0,Uniform,300,10%,5,lhac,98.14607160486182,1.997317020027221
arrivals,75.0,Uniform,300,10%,5,gamip,96.90203805620276,2.6320738082255684
arrivals,75.0,Uniform,300,10%,6,lhac,98.11208974862143,1.9476494836931593
